,agent1,agent2,S,A,B,P
181,1.2766805120419984,1.2766805120419982,1.3003333012345554e-13,0.0,0.0,66.78021139911999
182,1.2765528439907945,1.2765528439907943,9.681812309353553e-14,0.0,0.0,66.7735333779801
183,1.2764251887063958,1.2764251887063955,7.208975120424558e-14,0.0,0.0,66.76685602464232
184,1.2762975461875254,1.2762975461875252,5.367910737218997e-14,0.0,0.0,66.76017933903987
185,1.2761699164329068,1.2761699164329066,3.997163685732024e-14,0.0,0.0,66.75350332110597
186,1.2760422994412637,1.2760422994412635,2.9765519600055953e-14,0.0,0.0,66.74682797077386
187,1.2759146952113196,1.2759146952113194,2.2166130633192078e-14,0.0,0.0,66.7401532879768
188,1.2757871037417985,1.2757871037417983,1.6507495657956052e-14,0.0,0.0,66.733479272648
189,1.2756595250314244,1.2756595250314242,1.2293834893291446e-14,0.0,0.0,66.72680592472074
190,1.2755319590789214,1.2755319590789211,9.156055993643935e-15,0.0,0.0,66.72013324412826
191,1.2754044058830134,1.2754044058830132,6.819371980242783e-15,0.0,0.0,66.71346123080386
192,1.2752768654424251,1.275276865442425,5.079198629253396e-15,0.0,0.0,66.70678988468077
193,1.275149337755881,1.2751493377558807,3.783213808015724e-15,0.0,0.0,66.7001192056923
194,1.2750218228221053,1.275021822822105,2.8180029702588914e-15,0.0,0.0,66.69344919377174
195,1.274894320639823,1.2748943206398229,2.099118113190346e-15,0.0,0.0,66.68677984885237
196,1.2747668312077591,1.274766831207759,1.5636774492073163e-15,0.0,0.0,66.68011117086748
197,1.2746393545246384,1.2746393545246382,1.1648562520709871e-15,0.0,0.0,66.67344315975039
198,1.274511890589186,1.2745118905891857,8.677854421950295e-16,0.0,0.0,66.66677581543442
199,1.274384439400127,1.2743844394001267,6.46498090739258e-16,0.0,0.0,66.66010913785287
200,1.2742570009561869,1.2742570009561867,4.816560195421837e-16,0.0,0.0,66.65344312693908
201,1.2741295752560913,1.274129575256091,3.58857142949366e-16,0.0,0.0,66.64677778262639
202,1.2740021622985656,1.2740021622985653,2.67375157410333e-16,0.0,0.0,66.64011310484813
203,1.2738747620823356,1.2738747620823354,1.9922111415745524e-16,0.0,0.0,66.63344909353764
204,1.2737473746061274,1.2737473746061272,1.4844464216621829e-16,0.0,0.0,66.62678574862828
205,1.2736199998686668,1.2736199998686666,1.1061360305528837e-16,0.0,0.0,66.62012307005341
206,1.27349263786868,1.2734926378686797,8.242660227323301e-17,0.0,0.0,66.6134610577464
207,1.2733652886048932,1.273365288604893,6.142442538110728e-17,0.0,0.0,66.60679971164063
208,1.2732379520760326,1.2732379520760324,4.577513670800849e-17,0.0,0.0,66.60013903166947
209,1.273110628280825,1.2731106282808249,3.411403093071666e-17,0.0,0.0,66.5934790177663
210,1.272983317217997,1.2729833172179967,2.5424432457344355e-17,0.0,0.0,66.58681966986452
211,1.2728560188862752,1.272856018886275,1.8948914340511596e-17,0.0,0.0,66.58016098789754
212,1.2727287332843866,1.2727287332843864,1.4123171515141418e-17,0.0,0.0,66.57350297179875
213,1.2726014604110583,1.272601460411058,1.0526765959505089e-17,0.0,0.0,66.56684562150157
214,1.2724742002650171,1.272474200265017,7.84643773621482e-18,0.0,0.0,66.56018893693943
215,1.2723469528449907,1.2723469528449904,5.848775175777358e-18,0.0,0.0,66.55353291804573
216,1.2722197181497061,1.272219718149706,4.3598560437046314e-18,0.0,0.0,66.54687756475393
217,1.2720924961778912,1.272092496177891,3.250081092681221e-18,0.0,0.0,66.54022287699745
218,1.2719652869282734,1.2719652869282732,2.4228753305780687e-18,0.0,0.0,66.53356885470974
219,1.2718380903995805,1.2718380903995803,1.806270380034977e-18,0.0,0.0,66.52691549782428
220,1.2717109065905405,1.2717109065905403,1.3466330588191715e-18,0.0,0.0,66.52026280627449
221,1.2715837354998816,1.2715837354998814,1.0039928058981453e-18,0.0,0.0,66.51361077999385
222,1.2714565771263315,1.2714565771263313,7.485602221097613e-19,0.0,0.0,66.50695941891586
223,1.271329431468619,1.2713294314686188,5.5813300253222965e-19,0.0,0.0,66.50030872297397
224,1.271202298525472,1.2712022985254718,4.1616300667334187e-19,0.0,0.0,66.49365869210168
225,1.2710751782956196,1.2710751782956193,3.1031591624378985e-19,0.0,0.0,66.48700932623247
226,1.27094807077779,1.2709480707777898,2.313979129386567e-19,0.0,0.0,66.48036062529984
227,1.2708209759707123,1.270820975970712,1.7255582694108427e-19,0.0,0.0,66.47371258923731
228,1.2706938938731152,1.270693893873115,1.2868105847784976e-19,0.0,0.0,66.46706521797839
229,1.2705668244837278,1.2705668244837276,9.596534331901538e-20,0.0,0.0,66.4604185114566
230,1.2704397678012795,1.2704397678012793,7.156967048041706e-20,0.0,0.0,66.45377246960545
231,1.2703127238244993,1.2703127238244991,5.337752240401799e-20,0.0,0.0,66.4471270923585
232,1.2701856925521169,1.2701856925521167,3.981095547656732e-20,0.0,0.0,66.44048237964927
233,1.2700586739828617,1.2700586739828614,2.969351317038663e-20,0.0,0.0,66.43383833141131
234,1.2699316681154633,1.269931668115463,2.2148043026454815e-20,0.0,0.0,66.42719494757817
235,1.2698046749486518,1.2698046749486516,1.6520527976936408e-20,0.0,0.0,66.42055222808341
236,1.269677694481157,1.2696776944811567,1.2323307192591946e-20,0.0,0.0,66.4139101728606
237,1.2695507267117088,1.2695507267117085,9.192749208938046e-21,0.0,0.0,66.40726878184331
238,1.2694237716390375,1.2694237716390373,6.857697646279996e-21,0.0,0.0,66.40062805496513
239,1.2692968292618736,1.2692968292618734,5.115946994335188e-21,0.0,0.0,66.39398799215962
240,1.2691698995789473,1.269169899578947,3.8167043399194614e-21,0.0,0.0,66.3873485933604
241,1.2690429825889895,1.2690429825889893,2.8475134167218465e-21,0.0,0.0,66.38070985850106
242,1.2689160782907307,1.2689160782907305,2.124505281516403e-21,0.0,0.0,66.37407178751522
243,1.2687891866829017,1.2687891866829015,1.5851290489623035e-21,0.0,0.0,66.36743438033646
244,1.2686623077642334,1.2686623077642332,1.1827316166933429e-21,0.0,0.0,66.36079763689843
245,1.2685354415334569,1.2685354415334567,8.825159390716938e-22,0.0,0.0,66.35416155713473
246,1.2684085879893034,1.2684085879893032,6.585271381916618e-22,0.0,0.0,66.34752614097901
247,1.2682817471305046,1.2682817471305043,4.914049899765781e-22,0.0,0.0,66.34089138836491
248,1.2681549189557915,1.2681549189557912,3.6670785363035194e-22,0.0,0.0,66.33425729922607
249,1.2680281034638958,1.2680281034638956,2.7366270916477866e-22,0.0,0.0,66.32762387349615
250,1.2679013006535493,1.2679013006535491,2.0423294167566098e-22,0.0,0.0,66.3209911111088
251,1.2677745105234839,1.2677745105234837,1.5242307590411922e-22,0.0,0.0,66.31435901199768
252,1.2676477330724316,1.2676477330724314,1.137602155071631e-22,0.0,0.0,66.30772757609648
253,1.2675209682991244,1.2675209682991242,8.490726362531506e-23,0.0,0.0,66.30109680333888
254,1.2673942162022944,1.2673942162022942,6.337442549775486e-23,0.0,0.0,66.29446669365855
255,1.2672674767806742,1.267267476780674,4.7304011989005536e-23,0.0,0.0,66.28783724698918
256,1.267140750032996,1.2671407500329959,3.5309914404824673e-23,0.0,0.0,66.28120846326449
257,1.267014035957993,1.2670140359579927,2.6357857128878108e-23,0.0,0.0,66.27458034241816
258,1.2668873345543972,1.266887334554397,1.967606635515242e-23,0.0,0.0,66.26795288438392
259,1.2667606458209417,1.2667606458209415,1.4688626896678003e-23,0.0,0.0,66.26132608909548
260,1.2666339697563596,1.2666339697563593,1.09657631352166e-23,0.0,0.0,66.25469995648656
261,1.266507306359384,1.2665073063593837,8.186744940629608e-24,0.0,0.0,66.2480744864909
262,1.266380655628748,1.2663806556287478,6.112211809613922e-24,0.0,0.0,66.24144967904226
263,1.2662540175631851,1.266254017563185,4.5635232286728294e-24,0.0,0.0,66.23482553407436
264,1.2661273921614289,1.2661273921614287,3.4073509518399844e-24,0.0,0.0,66.22820205152095
265,1.2660007794222128,1.2660007794222126,2.544182141778416e-24,0.0,0.0,66.2215792313158
266,1.2658741793442705,1.2658741793442703,1.8997404086675284e-24,0.0,0.0,66.21495707339267
267,1.2657475919263361,1.265747591926336,1.4185839684688303e-24,0.0,0.0,66.20833557768533
268,1.2656210171671436,1.2656210171671434,1.0593282616650378e-24,0.0,0.0,66.20171474412756
269,1.2654944550654268,1.2654944550654266,7.910807064303899e-25,0.0,0.0,66.19509457265315
270,1.2653679056199203,1.26536790561992,5.90779948860367e-25,0.0,0.0,66.18847506319588
271,1.2652413688293582,1.265241368829358,4.412100735511437e-25,0.0,0.0,66.18185621568956
272,1.2651148446924754,1.2651148446924751,3.295185050635584e-25,0.0,0.0,66.175238030068
273,1.264988333208006,1.2649883332080059,2.4610980274169602e-25,0.0,0.0,66.168620506265
274,1.2648618343746854,1.2648618343746851,1.8381998593014802e-25,0.0,0.0,66.16200364421438
275,1.264735348191248,1.2647353481912478,1.3730022701188783e-25,0.0,0.0,66.15538744384996
276,1.2646088746564288,1.2646088746564286,1.0255680690586317e-25,0.0,0.0,66.14877190510558
277,1.2644824137689632,1.264482413768963,7.660770159125653e-26,0.0,0.0,66.14215702791506
278,1.2643559655275862,1.264355965527586,5.722622253681651e-26,0.0,0.0,66.13554281221226
279,1.2642295299310335,1.2642295299310333,4.2749636744756195e-26,0.0,0.0,66.12892925793105
280,1.2641031069780404,1.2641031069780402,3.193629114777261e-26,0.0,0.0,66.12231636500526
281,1.2639766966673427,1.2639766966673425,2.3858944545606902e-26,0.0,0.0,66.11570413336877
282,1.2638502989976759,1.2638502989976756,1.7825128668607237e-26,0.0,0.0,66.10909256295542
283,1.263723913967776,1.2637239139677758,1.3317687316242116e-26,0.0,0.0,66.10248165369913
284,1.2635975415763794,1.2635975415763792,9.950379559454393e-27,0.0,0.0,66.09587140553376
285,1.2634711818222217,1.2634711818222215,7.434729491682762e-27,0.0,0.0,66.0892618183932
286,1.2633448347040395,1.2633448347040392,5.5552727272566044e-27,0.0,0.0,66.08265289221136
287,1.2632185002205691,1.263218500220569,4.151072178913508e-27,0.0,0.0,66.07604462692214
