,agent1,agent2
706,-7755.7456,-9352.477
707,-7767.1333,-9346.527
708,-7768.345,-9348.236
709,-7788.5557,-9333.5625
710,-7761.1416,-9370.141
711,-7753.6274,-9326.697
712,-7744.8423,-9342.33
713,-7729.7285,-9335.525
714,-7764.0205,-9352.355
715,-7799.8438,-9350.221
716,-7759.242,-9353.238
717,-7776.356,-9289.416
718,-7755.641,-9350.167
719,-7754.5566,-9298.145
720,-7757.302,-9324.607
721,-7752.713,-9270.78
722,-7787.885,-9316.0
723,-7761.3535,-9301.398
724,-7750.9463,-9314.834
725,-7750.353,-9328.186
726,-7742.244,-9296.165
727,-7791.087,-9290.978
728,-7724.14,-9270.242
729,-7732.93,-9293.842
730,-7760.4727,-9257.99
731,-7741.3965,-9275.611
732,-7772.603,-9237.756
733,-7749.1323,-9297.277
734,-7768.177,-9306.043
735,-7747.0874,-9300.981
736,-7759.8613,-9247.328
737,-7748.997,-9262.517
738,-7782.3594,-9260.906
739,-7758.851,-9293.575
740,-7787.3438,-9248.09
741,-7780.789,-9247.701
742,-7773.4453,-9225.141
743,-7776.2407,-9244.279
744,-7765.1797,-9185.864
745,-7733.4653,-9240.817
746,-7762.0723,-9249.021
747,-7778.011,-9234.723
748,-7748.0767,-9214.765
749,-7763.9414,-9240.09
750,-7756.92,-9254.804
751,-7768.906,-9204.563
752,-7765.574,-9238.77
753,-7749.7236,-9211.441
754,-7755.666,-9224.789
755,-7732.7866,-9218.469
756,-7758.7354,-9216.789
757,-7751.727,-9211.09
758,-7760.0156,-9218.254
759,-7780.977,-9199.539
760,-7762.571,-9197.8
761,-7734.031,-9189.178
762,-7714.1426,-9181.955
763,-7800.088,-9202.027
764,-7743.1777,-9181.846
765,-7754.623,-9200.73
766,-7739.2275,-9175.274
767,-7722.493,-9209.48
768,-7758.008,-9183.723
769,-7727.7827,-9131.176
770,-7734.551,-9222.541
771,-7765.6553,-9133.897
772,-7738.855,-9163.967
773,-7750.675,-9160.936
774,-7782.871,-9169.883
775,-7704.6733,-9176.257
776,-7732.7744,-9137.355
777,-7753.9326,-9113.098
778,-7737.3447,-9146.481
779,-7758.248,-9131.46
780,-7745.17,-9130.387
781,-7746.792,-9152.582
782,-7765.2197,-9154.307
783,-7749.991,-9100.2295
784,-7722.591,-9119.504
785,-7731.17,-9127.085
786,-7722.501,-9112.896
787,-7738.3286,-9136.849
788,-7725.8945,-9106.009
789,-7746.967,-9096.892
790,-7727.255,-9104.312
791,-7730.9766,-9128.32
792,-7733.8125,-9108.555
793,-7760.118,-9112.084
794,-7738.8633,-9116.658
795,-7749.468,-9101.084
796,-7712.9404,-9074.609
797,-7727.756,-9120.969
798,-7741.7305,-9091.542
799,-7748.3643,-9110.557
800,-7733.4814,-9092.614
801,-7741.1777,-9098.043
802,-7757.8604,-9073.398
803,-7757.7,-9088.924
804,-7724.2783,-9049.677
805,-7734.7227,-9080.964
806,-7743.1484,-9087.782
807,-7736.37,-9098.752
808,-7742.191,-9039.678
809,-7749.3027,-9063.4
810,-7723.465,-9083.54
811,-7757.5635,-9039.104
812,-7753.076,-9053.517
813,-7706.3125,-9051.684
814,-7747.757,-9064.9
815,-7726.0366,-9087.311
816,-7714.3125,-9032.901
817,-7745.6475,-9058.551
818,-7733.283,-9032.696
819,-7757.2085,-9033.582
820,-7745.1123,-9024.221
821,-7750.9326,-9012.621
822,-7738.799,-9055.456
823,-7738.699,-9071.451
824,-7711.584,-9004.043
825,-7726.6104,-9027.134
826,-7753.058,-9015.751
827,-7761.8633,-9031.351
828,-7735.035,-9004.779
829,-7747.4287,-8997.496
830,-7722.978,-9045.469
831,-7720.518,-8975.007
832,-7715.9756,-9001.828
833,-7714.9395,-9007.462
834,-7733.3955,-9022.23
835,-7719.267,-8988.909
836,-7734.828,-8972.1875
837,-7731.8853,-8997.668
838,-7738.5957,-9006.904
839,-7721.7456,-8992.46
840,-7737.5103,-9010.446
841,-7744.8564,-8971.889
842,-7749.171,-9002.161
843,-7735.1973,-8992.44
844,-7745.134,-8964.17
845,-7749.3433,-8968.299
846,-7717.081,-8964.865
847,-7713.485,-8933.94
848,-7724.951,-8944.527
849,-7757.3633,-8970.992
850,-7739.085,-8951.252
851,-7724.384,-8946.758
852,-7702.375,-8944.896
853,-7730.3984,-8944.456
854,-7727.566,-8971.323
855,-7730.436,-8978.459
856,-7717.176,-8938.994
857,-7717.535,-8931.565
858,-7727.086,-8973.375
859,-7746.047,-8961.732
860,-7738.724,-8929.328
861,-7718.3066,-8932.68
862,-7709.995,-8925.564
863,-7748.379,-8926.247
864,-7726.535,-8921.211
865,-7740.877,-8925.94
866,-7694.12,-8938.613
867,-7740.675,-8932.104
868,-7711.708,-8917.789
869,-7723.616,-8928.139
870,-7741.545,-8917.609
871,-7729.6826,-8923.618
872,-7728.5835,-8872.272
873,-7741.7305,-8910.464
874,-7709.3003,-8894.276
875,-7730.6294,-8863.333
876,-7723.293,-8933.133
877,-7728.818,-8922.566
878,-7723.1025,-8861.358
879,-7743.1094,-8893.2705
880,-7736.373,-8866.152
881,-7721.3496,-8909.806
882,-7727.454,-8907.387
883,-7719.066,-8906.812
884,-7731.282,-8890.422
885,-7706.1133,-8892.298
886,-7704.7036,-8849.392
887,-7732.423,-8868.828
888,-7759.675,-8864.357
889,-7695.6357,-8862.57
890,-7699.5713,-8856.502
891,-7703.9004,-8885.949
892,-7716.544,-8849.009
893,-7724.3516,-8847.007
894,-7719.629,-8881.613
895,-7712.4424,-8829.3
896,-7687.079,-8845.501
897,-7722.2764,-8867.834
898,-7725.593,-8857.918
899,-7696.7017,-8838.174
900,-7714.521,-8827.988
901,-7776.881,-8807.535
902,-7719.1084,-8859.603
903,-7730.1816,-8783.342
904,-7720.5054,-8821.9375
905,-7702.335,-8821.805
906,-7719.3755,-8823.6
907,-7727.2866,-8845.605
908,-7716.493,-8834.353
909,-7722.4033,-8818.751
910,-7720.75,-8810.383
911,-7737.1514,-8790.083
912,-7717.674,-8810.175
