,agent1,agent2
488,-10252.967,-10405.034
489,-10263.102,-10407.807
490,-10266.434,-10406.469
491,-10226.604,-10411.744
492,-10223.051,-10381.886
493,-10248.259,-10409.036
494,-10212.378,-10414.767
495,-10250.609,-10369.975
496,-10250.388,-10343.525
497,-10220.516,-10394.407
498,-10239.852,-10369.801
499,-10251.132,-10374.446
500,-10181.862,-10355.402
501,-10208.197,-10354.171
502,-10174.207,-10368.619
503,-10202.082,-10352.203
504,-10194.539,-10343.879
505,-10186.172,-10361.217
506,-10193.807,-10341.337
507,-10202.728,-10359.817
508,-10194.1,-10332.397
509,-10201.107,-10316.996
510,-10186.838,-10297.349
511,-10186.65,-10317.3125
512,-10181.951,-10283.026
513,-10168.236,-10302.273
514,-10206.941,-10319.475
515,-10143.424,-10291.676
516,-10137.253,-10256.711
517,-10144.32,-10297.86
518,-10167.7,-10280.787
519,-10151.705,-10270.983
520,-10115.334,-10305.373
521,-10115.518,-10310.744
522,-10170.055,-10252.908
523,-10174.363,-10252.708
524,-10108.988,-10241.049
525,-10131.321,-10281.768
526,-10147.828,-10256.978
527,-10119.554,-10255.146
528,-10082.213,-10200.368
529,-10116.035,-10244.498
530,-10117.397,-10233.156
531,-10116.271,-10232.979
532,-10090.436,-10247.153
533,-10092.534,-10179.099
534,-10076.01,-10210.317
535,-10058.05,-10200.356
536,-10087.673,-10201.195
537,-10089.439,-10168.906
538,-10089.229,-10200.928
539,-10092.13,-10230.403
540,-10048.452,-10217.447
541,-10059.922,-10199.629
542,-10099.98,-10233.249
543,-10056.142,-10217.039
544,-10056.844,-10166.08
545,-10040.117,-10146.914
546,-10057.371,-10155.351
547,-10048.928,-10170.636
548,-10056.117,-10162.282
549,-9992.742,-10165.232
550,-10002.303,-10169.097
551,-10015.087,-10146.665
552,-10031.68,-10144.348
553,-10028.492,-10144.957
554,-10024.978,-10149.149
555,-10006.784,-10129.23
556,-10011.691,-10113.295
557,-9981.523,-10130.301
558,-10010.361,-10128.304
559,-9967.869,-10113.253
560,-10001.747,-10122.857
561,-10017.684,-10120.286
562,-10000.499,-10118.254
563,-10033.796,-10095.441
564,-9948.902,-10094.105
565,-9989.495,-10080.884
566,-10012.22,-10071.759
567,-10023.759,-10099.551
568,-9997.467,-10071.049
569,-9968.197,-10087.168
570,-9964.871,-10125.239
571,-9961.185,-10104.793
572,-9953.01,-10052.26
573,-9943.941,-10080.171
574,-9938.253,-10063.07
575,-9959.209,-10095.433
576,-9954.617,-10038.449
577,-9927.116,-10048.343
578,-9923.511,-10023.461
579,-9916.606,-10076.799
580,-9868.055,-10040.3
581,-9919.455,-10056.894
582,-9906.285,-10023.247
583,-9891.947,-10025.002
584,-9914.0625,-10003.107
585,-9894.511,-9995.47
586,-9908.283,-10069.521
587,-9883.77,-10025.176
588,-9887.398,-9992.837
589,-9898.665,-9993.922
590,-9858.701,-10018.518
591,-9871.679,-10006.713
592,-9881.49,-9981.324
593,-9859.555,-9960.021
594,-9865.82,-9974.667
595,-9856.098,-9944.314
596,-9839.416,-9991.373
597,-9829.507,-9981.586
598,-9863.826,-10004.215
599,-9860.063,-9975.0
600,-9834.791,-9986.723
601,-9833.533,-9936.107
602,-9832.316,-9981.943
603,-9857.494,-9968.273
604,-9839.335,-9930.842
605,-9824.347,-9954.493
606,-9823.795,-9952.21
607,-9820.709,-9970.479
608,-9807.865,-9890.12
609,-9840.594,-9925.484
610,-9824.016,-9935.313
611,-9831.545,-9897.022
612,-9787.086,-9899.968
613,-9765.465,-9919.148
614,-9819.189,-9862.658
615,-9776.76,-9940.549
616,-9793.387,-9929.669
617,-9770.242,-9901.231
618,-9773.739,-9880.942
619,-9799.5,-9883.775
620,-9789.519,-9870.998
621,-9766.458,-9892.088
622,-9766.323,-9897.0
623,-9719.235,-9877.618
624,-9746.654,-9896.402
625,-9748.841,-9888.787
626,-9761.449,-9874.656
627,-9777.375,-9896.646
628,-9720.875,-9869.932
629,-9780.129,-9849.027
630,-9722.689,-9842.221
631,-9730.143,-9851.978
632,-9716.297,-9838.025
633,-9700.893,-9837.559
634,-9708.541,-9863.553
635,-9715.188,-9818.556
636,-9733.865,-9836.745
637,-9687.485,-9812.191
638,-9699.145,-9793.998
639,-9706.144,-9850.786
640,-9695.887,-9775.85
641,-9693.073,-9814.445
642,-9690.27,-9786.201
643,-9746.025,-9809.573
644,-9727.339,-9789.04
645,-9701.561,-9798.26
646,-9653.742,-9806.436
647,-9664.812,-9785.021
648,-9659.305,-9794.915
649,-9639.076,-9779.218
650,-9662.803,-9795.978
651,-9695.414,-9776.078
652,-9656.19,-9739.404
653,-9652.066,-9807.104
654,-9621.8955,-9767.664
655,-9640.152,-9764.066
656,-9644.489,-9762.422
657,-9613.031,-9711.807
658,-9623.633,-9781.942
659,-9653.262,-9743.838
660,-9600.006,-9748.283
661,-9608.297,-9732.38
662,-9615.137,-9759.233
663,-9623.834,-9762.145
664,-9593.309,-9708.3125
665,-9603.096,-9727.724
666,-9616.25,-9728.404
667,-9586.406,-9741.278
668,-9583.826,-9712.889
669,-9580.746,-9699.301
670,-9612.975,-9719.533
671,-9599.477,-9698.727
672,-9578.045,-9651.933
673,-9589.484,-9711.186
674,-9577.555,-9704.593
675,-9544.3125,-9673.882
676,-9562.244,-9670.508
677,-9558.648,-9676.773
678,-9552.73,-9677.506
679,-9545.141,-9650.645
680,-9559.236,-9694.931
681,-9548.492,-9647.555
682,-9550.842,-9680.833
683,-9528.442,-9698.1875
684,-9530.334,-9672.547
685,-9507.79,-9651.155
686,-9572.453,-9645.501
687,-9541.379,-9637.008
688,-9517.422,-9655.033
689,-9516.34,-9610.389
690,-9502.102,-9646.826
691,-9503.221,-9670.742
692,-9502.689,-9641.074
693,-9505.742,-9648.066
694,-9543.527,-9550.098
695,-9507.888,-9624.496
696,-9498.233,-9609.514
697,-9461.041,-9624.707
698,-9484.331,-9622.352
699,-9479.807,-9621.361
700,-9485.166,-9595.008
701,-9447.091,-9657.904
702,-9465.205,-9587.963
703,-9489.108,-9584.151
704,-9472.445,-9592.854
705,-9480.44,-9541.152
706,-9468.3545,-9614.537
707,-9478.8125,-9600.925
708,-9453.801,-9568.461
709,-9443.646,-9608.594
710,-9444.373,-9571.367
711,-9457.4795,-9606.676
712,-9439.035,-9586.484
713,-9467.843,-9548.039
714,-9417.555,-9579.656
715,-9424.688,-9546.094
716,-9393.278,-9575.467
717,-9407.667,-9528.812
718,-9429.593,-9560.713
719,-9424.807,-9562.856
720,-9418.843,-9543.717
721,-9405.795,-9540.334
722,-9428.436,-9550.339
723,-9412.445,-9527.451
724,-9383.771,-9537.954
725,-9373.022,-9553.632
726,-9404.486,-9525.994
727,-9381.088,-9563.251
728,-9343.95,-9544.564
729,-9336.46,-9515.736
730,-9395.447,-9486.275
731,-9370.948,-9482.182
732,-9394.872,-9484.279
733,-9351.625,-9527.133
734,-9385.959,-9476.363
735,-9368.982,-9530.652
736,-9350.291,-9500.999
737,-9347.572,-9482.858
738,-9376.677,-9473.553
739,-9368.61,-9479.245
740,-9315.937,-9493.687
741,-9332.012,-9516.75
742,-9354.246,-9455.165
743,-9376.727,-9472.582
744,-9344.559,-9438.066
745,-9309.402,-9463.557
746,-9298.651,-9481.196
747,-9322.986,-9448.193
748,-9305.172,-9414.064
749,-9313.984,-9423.585
750,-9315.872,-9433.662
751,-9312.333,-9465.917
752,-9268.297,-9432.135
753,-9287.275,-9405.484
754,-9269.885,-9432.138
755,-9293.5,-9455.068
756,-9297.933,-9453.581
757,-9272.42,-9435.574
758,-9292.938,-9428.037
759,-9295.674,-9420.8545
760,-9265.333,-9409.106
761,-9250.499,-9422.049
762,-9288.906,-9435.378
763,-9322.388,-9417.498
764,-9280.316,-9412.881
765,-9270.201,-9389.37
766,-9238.367,-9365.979
767,-9249.421,-9418.58
768,-9266.914,-9389.467
769,-9225.521,-9382.115
770,-9264.496,-9382.561
771,-9266.392,-9364.672
772,-9217.482,-9380.459
773,-9237.709,-9376.5625
774,-9219.048,-9367.686
775,-9252.582,-9356.879
776,-9225.447,-9369.758
777,-9251.214,-9372.863
778,-9200.935,-9342.217
779,-9210.127,-9352.732
780,-9206.868,-9332.1875
781,-9227.879,-9343.953
782,-9186.15,-9351.932
783,-9191.412,-9349.9375
784,-9163.328,-9324.979
785,-9197.349,-9315.379
786,-9176.765,-9374.746
787,-9188.096,-9305.814
788,-9174.21,-9330.552
789,-9172.928,-9296.757
790,-9162.584,-9328.377
791,-9190.166,-9305.939
792,-9197.951,-9304.331
793,-9167.459,-9347.135
794,-9176.32,-9307.195
795,-9170.777,-9302.471
796,-9139.309,-9324.65
797,-9161.499,-9296.656
798,-9154.404,-9286.727
799,-9151.33,-9292.5625
800,-9169.785,-9257.176
801,-9159.301,-9254.791
802,-9107.993,-9273.957
803,-9149.168,-9284.66
804,-9108.873,-9251.158
805,-9163.6875,-9303.607
806,-9111.309,-9248.479
807,-9157.279,-9255.818
808,-9086.858,-9253.679
809,-9110.545,-9282.868
810,-9121.752,-9267.566
811,-9123.507,-9268.689
812,-9104.702,-9249.749
813,-9077.908,-9257.72
814,-9114.211,-9213.44
815,-9096.845,-9271.836
816,-9089.44,-9270.068
817,-9107.719,-9234.873
818,-9088.205,-9241.227
819,-9087.447,-9223.163
820,-9082.36,-9222.104
821,-9027.564,-9221.385
822,-9072.405,-9240.795
823,-9092.094,-9215.729
824,-9058.09,-9207.151
825,-9046.581,-9206.735
826,-9044.525,-9214.139
827,-9067.709,-9237.372
828,-9071.395,-9218.092
829,-9040.66,-9211.67
830,-9087.314,-9209.213
831,-9039.432,-9223.876
832,-9039.301,-9193.096
833,-9007.914,-9196.131
834,-9038.051,-9198.725
835,-9022.681,-9166.527
836,-8999.637,-9182.426
837,-9040.168,-9139.404
838,-9037.741,-9207.234
839,-8980.801,-9164.211
840,-8995.983,-9219.059
841,-9021.281,-9180.303
842,-8996.043,-9186.533
843,-8990.428,-9175.465
844,-8995.035,-9124.36
845,-8992.523,-9150.098
846,-9006.362,-9158.09
847,-8974.283,-9156.404
848,-8968.002,-9148.963
849,-8992.428,-9122.807
850,-8966.528,-9151.584
851,-8950.236,-9169.361
852,-8979.096,-9122.352
853,-8977.637,-9110.762
854,-8994.422,-9138.808
