,agent1,agent2
877,-7137.9897,-7184.652
878,-7114.367,-7137.113
879,-7108.5117,-7195.301
880,-7123.915,-7153.9966
881,-7123.785,-7155.873
882,-7113.79,-7139.087
883,-7146.865,-7134.9893
884,-7120.6147,-7111.961
885,-7078.16,-7161.9287
886,-7122.6255,-7175.841
887,-7123.8975,-7125.2217
888,-7117.998,-7148.5864
889,-7080.6406,-7183.6934
890,-7115.9307,-7156.8066
891,-7147.086,-7119.573
892,-7113.884,-7160.442
893,-7122.608,-7161.9453
894,-7121.9473,-7163.237
895,-7128.62,-7154.2534
896,-7144.9346,-7143.001
897,-7110.3506,-7153.089
898,-7131.376,-7136.0493
899,-7135.4756,-7132.747
900,-7121.5156,-7140.0117
901,-7108.4453,-7176.136
902,-7146.7603,-7143.793
903,-7156.676,-7141.8247
904,-7147.3105,-7113.3022
905,-7156.3486,-7177.411
906,-7129.8735,-7147.2646
907,-7119.676,-7167.4365
908,-7100.1587,-7169.856
909,-7103.1807,-7160.1733
910,-7146.053,-7165.216
911,-7142.27,-7160.419
912,-7117.244,-7150.802
913,-7104.4424,-7135.4688
914,-7098.3936,-7171.038
915,-7154.1553,-7168.372
916,-7142.0454,-7135.479
917,-7087.8467,-7164.606
918,-7106.7695,-7177.9277
919,-7119.1235,-7150.1455
920,-7164.925,-7161.699
921,-7148.303,-7128.0713
922,-7164.058,-7134.818
923,-7173.6543,-7147.089
924,-7154.4355,-7174.09
925,-7131.7,-7158.6074
926,-7131.3286,-7155.323
927,-7139.975,-7182.584
928,-7156.997,-7184.099
929,-7132.5996,-7138.4624
